# STH Efficiency	Catalyst Cost ($/kg)	Catalyst Lifetime (years)	Catalyst Concentration (kg/L)	H2 Cost
# ['Solar-to-Hydrogen Efficiency', 'STH (%)', 'Value']	['Catalyst', 'Cost per kg ($)', 'Value']	['Catalyst', 'Lifetime (years)', 'Value']	['Catalyst', 'Concentration (kg/L)', 'Value']	
# value	value	value	value	
# [0.02 0.2 ]	[ 100. 6000.]	[0.1 1. ]	[0.0001 0.001 ]	
1.483456504382446028e-01	3.545815236525179898e+03	8.336648622788830343e-01	5.315775322407544903e-04	1.457639340988202470e+00
2.502279720389144826e-02	5.962613875400091274e+03	7.787034464626669816e-01	2.677737739216282933e-04	3.089977087716218929e+00
1.803617329436864036e-01	2.375108718795163441e+03	1.530080921797019322e-01	9.468308243242480344e-04	1.341973189597136518e+00
1.495391927164518575e-01	1.531667195858421451e+02	8.081281101334530925e-01	3.063520296496494589e-04	1.444017827139106425e+00
6.359655409947984062e-02	3.598294517865477246e+03	2.716348923983881170e-01	8.671229252600504448e-04	1.973946652737195828e+00
1.786416322852488192e-01	1.591946903707991396e+03	1.888969868063672675e-01	3.882250605479856424e-04	1.287958388904649087e+00
2.740551252135482729e-02	5.017033047548968170e+03	3.718935697084113645e-01	7.795279339068743795e-04	3.260636099379655928e+00
2.661743936927856574e-02	3.449625197965560801e+03	1.481205266770401763e-01	7.763423148384651553e-04	3.530142275644138294e+00
1.950693305104341524e-01	4.335917198982614536e+03	3.715590857915166412e-01	3.038611844064112531e-04	1.289660426979587493e+00
2.503441978753545918e-02	8.912326886060974402e+02	9.808272201210980201e-01	5.563056514571304220e-04	3.034278168641678874e+00
1.255092998897485435e-01	4.098745912564558239e+03	4.422875337388098016e-01	7.691279595514784054e-04	1.539979319547428727e+00
7.753376845315181065e-02	2.657282374021011947e+03	5.863002553359556446e-01	1.583147929141888455e-04	1.754590804994549336e+00
1.235423032931802501e-01	2.791109306403458504e+03	7.061730816523028587e-01	9.291842576863706136e-04	1.515417678564416004e+00
5.321475329991637304e-02	3.304453771505694021e+03	6.625403704987625764e-01	8.291887558179382011e-04	2.119987123414508901e+00
7.147608937689033104e-02	2.683112839645911208e+03	2.007283053519167693e-01	6.144557342066190838e-04	1.873346793156796863e+00
4.142937058612300438e-02	5.400743097151027541e+03	9.828656791013503646e-01	9.134141359465868665e-04	2.435674974049749419e+00
1.696418369153349925e-01	5.837847829271217961e+03	4.640505816640277947e-01	2.546377664262757922e-04	1.446412944503109310e+00
8.690020634905359920e-02	7.613439425535708551e+02	8.146294649911481889e-01	3.146382469067744909e-04	1.720309463846654507e+00
1.534408851966211351e-01	3.873273237112015522e+03	4.759445168638153367e-01	2.643669994965342938e-04	1.456394185492804194e+00
1.101374888624072346e-01	2.981816609617022550e+03	3.942982032035212692e-01	4.107836336042370706e-04	1.542452519220080198e+00
4.653526917058180279e-02	6.998089886039678049e+02	5.795375472585747589e-01	1.121957027190801834e-04	2.124666610538790579e+00
1.744610018128266438e-01	2.711592627121633086e+03	5.087688045159804995e-01	4.134085497436319474e-04	1.441061709851471306e+00
1.086874827084586687e-01	5.821880436450125671e+03	3.282527096300477676e-01	8.077719049441865230e-04	1.634588173865418881e+00
9.042825940896913328e-02	6.317738231953288732e+02	5.529832954649737120e-01	6.158140020262746657e-04	1.567482091680388212e+00
1.547123642790928788e-01	4.995001245094534170e+03	5.268106692638545585e-01	6.326471338854018590e-04	1.479389965651450867e+00
1.834804410062870483e-01	5.267224184442477053e+03	5.307744299592166426e-01	5.528188548160526371e-04	1.299642428327089538e+00
1.923513467728655002e-01	1.837637653109633447e+03	1.177611677545666868e-01	9.291526976812628435e-04	1.340720584622119516e+00
1.871584901189564665e-01	1.445921901218605854e+03	3.681223387510238476e-01	9.543974233812641331e-04	1.290639764343018303e+00
1.030970444350494952e-01	2.057690321694628437e+03	2.899710421651193748e-01	7.958196908510187717e-04	1.580247458838054619e+00
1.920680283004121969e-01	1.190406774719897840e+03	2.455597763051376448e-01	1.744702845981108402e-04	1.276449947347946479e+00
1.401234889273107465e-01	3.613707887567205034e+03	3.209674619045281840e-01	2.342549929536278329e-04	1.474846687851112836e+00
6.374576900728198825e-02	2.705375960896877245e+02	6.660719708768658709e-01	8.631114886884815648e-04	1.824304481744693174e+00
1.988950745257043184e-01	2.807791830505427697e+03	2.854835775367806083e-01	5.983437421916826650e-04	1.283299742901213403e+00
5.551649993263096938e-02	5.288858455215670801e+03	5.532603694634389280e-01	2.497323442371222196e-04	2.057857841281240940e+00
1.677469005723927487e-01	3.812397932395283533e+03	4.516297843231948939e-01	7.009716669538517330e-04	1.461065694628009393e+00
2.586071155913615555e-02	4.461805249232545066e+03	2.984842495780976601e-01	7.489382759157342615e-04	3.358846066690622578e+00
1.783352143152781011e-01	3.504448668739947834e+02	9.482314313467099520e-01	6.337606577618784152e-04	1.273621337449040603e+00
1.754138224562290238e-01	3.103409629197494723e+03	1.470139809769354378e-01	8.665177239450770879e-04	1.524233541250281210e+00
5.170864918891261708e-02	1.755486750421390070e+03	4.466655777816314066e-01	4.663191976282663777e-04	2.095143317503436631e+00
3.803961226251821592e-02	2.997201597726112823e+02	1.732117085436192805e-01	2.131412402549897017e-04	2.389127182274169758e+00
1.681075701415623569e-01	4.670316751610688698e+03	3.931894713783140594e-01	8.056165217389014239e-04	1.480441619584312640e+00
3.298583628273749763e-02	5.989694874411045021e+03	4.839541179761112089e-01	6.566097030616172264e-04	2.841841251368485644e+00
1.623947644286387326e-01	3.866385404491265490e+03	9.759470785466310971e-01	2.576128904550069841e-04	1.434940659663690665e+00
1.881802026948382056e-01	1.144907818885670167e+03	3.650268867303630982e-01	8.206306033242772918e-04	1.284918115146877815e+00
1.975282313475292817e-01	2.858288537361348517e+03	7.897676329304077480e-01	9.847154975654705353e-04	1.274235875020733655e+00
1.871900842053071390e-01	1.323823360810371469e+03	6.491218950143372579e-01	9.582817513965480186e-04	1.282245806632327012e+00
3.771964749441682196e-02	5.666850074882252557e+03	2.692971932455288653e-01	2.060347526443484425e-04	2.478820523071570303e+00
1.402367889919057808e-01	7.367107478638095017e+02	9.952806233786606338e-01	5.036470013467347602e-04	1.460807072935623507e+00
1.904347245298197433e-01	4.736364896893923287e+03	6.964192331800904689e-01	8.352293683149869573e-04	1.301186749082132499e+00
7.288599469901226036e-02	3.089181445031571002e+03	8.113374340055757861e-01	2.065708813945598722e-04	1.785646769782720078e+00
1.165504998902856804e-01	4.790275100639687480e+03	2.290279096059983921e-01	7.148111803398370144e-04	1.616424970053576438e+00
1.786190994899955753e-01	4.625614485000573040e+03	1.627175663451667642e-01	6.493890803433170680e-04	1.359896466128053483e+00
1.548851062532819178e-01	3.969336090369300109e+03	9.438493764271429498e-01	9.917189119814534028e-04	1.469786160990741886e+00
5.292469394463163168e-02	9.976559469560886555e+02	6.383182243275790091e-01	9.726236340275968510e-04	2.075027206613395236e+00
5.910075709019359247e-02	4.724070298218527569e+03	5.392547195748156330e-01	9.301466554378914290e-04	1.970079119094610753e+00
1.205419562306964676e-01	4.254774687767026990e+03	2.837790229021408539e-01	2.222993544915294675e-04	1.511534406775540740e+00
5.930729314035765309e-02	3.360426292055947215e+03	9.599710098211127196e-01	3.648447939648489092e-04	1.868591030629148220e+00
1.714877017605063725e-01	4.278791607528986788e+03	8.313497629931901889e-01	2.755019623703366775e-04	1.437092409177876950e+00
1.226619790883072408e-01	2.305062543897560317e+03	7.262961098104828706e-01	1.807968513919268978e-04	1.491843425041692095e+00
5.973691207597589536e-02	3.696322764919093061e+03	3.683026536663471795e-01	3.220702138866845523e-04	1.895739778539483833e+00
3.554588384778888110e-02	5.047977343588562690e+03	8.550120334521127408e-01	5.106987220148536885e-04	2.502581260283843090e+00
1.388277717295318403e-01	5.842738668195746868e+03	1.664671000292436975e-01	5.566869203847415407e-04	1.578713823027221297e+00
1.549911901409693205e-01	3.159129485398745146e+03	4.542709974340203294e-01	6.419726104333735393e-04	1.470013433421104132e+00
1.864247708444378981e-01	1.068254712576374004e+03	2.584519990752845997e-01	6.629293938376876498e-04	1.285546757699778109e+00
2.453514946626252080e-02	4.720494661587514202e+03	2.658328372028527231e-01	9.360614881908101191e-04	3.769549678614322108e+00
1.968209439651616155e-01	6.291853909630284534e+02	2.785422766255764571e-01	6.166704706736890864e-04	1.263827590425782743e+00
1.066986044627596109e-01	1.645538910219456966e+03	3.501363569086433092e-01	3.053407569630602406e-04	1.528513343622501575e+00
1.110684227696305815e-01	2.110620546066254064e+03	3.558795432274873827e-01	4.588668771199068647e-04	1.523223039542115576e+00
1.411105458342355734e-01	1.902300232753927503e+03	1.783191413353366339e-01	3.864498301709750130e-04	1.483715807308743084e+00
7.003800867466000724e-02	2.028916004000516750e+03	6.746018256250160272e-01	3.360573722558310439e-04	1.803427230244212254e+00
8.877441526604136490e-02	4.579626176457709334e+03	4.485869339663046684e-01	3.962200930274411897e-04	1.600242499466769885e+00
1.277321961612418177e-01	2.903708890794858689e+03	7.781576695633269924e-01	6.822327122438060984e-04	1.491105791394275792e+00
2.842998183028291881e-02	4.464618205222897814e+03	5.424171698409275821e-01	3.642614718539365125e-04	2.992586844105345367e+00
1.933971813808841034e-01	1.388518362049735060e+03	2.410678528194094006e-01	2.682195063763271963e-04	1.279795013138606441e+00
1.992759065971450028e-01	2.016597661029450364e+03	4.914329225291815817e-01	3.392656006687102990e-04	1.263988244281440521e+00
1.860121575432466534e-01	4.484070576217716848e+02	3.482821907985225174e-01	2.513193969969744219e-04	1.273968584265063653e+00
