# STH Efficiency	Cell Cost ($/m2)	Cell Lifetime (years)	H2 Cost
# ['Solar-to-Hydrogen Efficiency', 'STH (%)', 'Value']	['PEC Cells', 'Cell Cost ($/m2)', 'Value']	['PEC Cells', 'Lifetime (years)', 'Value']	
# value	value	value	
# [0.1 0.3]	[ 100. 6000.]	[ 0.3 10. ]	
1.490840815290140342e-01	5.838278424657127289e+03	9.417208603677957868e+00	1.692135704479251856e+01
2.039804956957793625e-01	2.415789149820377588e+03	6.837826710194364388e+00	7.515537007757215449e+00
2.269705370827694857e-01	5.529316074695440875e+03	7.300164883620441358e-01	7.409396213220924210e+01
1.380819496155753778e-01	1.971308411507902520e+03	2.965749749396291435e+00	1.526316992971156772e+01
1.850917167574505084e-01	5.253743247880470335e+02	5.795602447580314731e+00	3.744113561660814771e+00
1.097664116384454575e-01	1.302801783864131494e+03	5.283103899502602729e+00	1.018073712118353136e+01
2.812610653957606788e-01	4.171993108730204767e+03	9.572779558732714023e+00	6.863351749515708811e+00
1.433109646094071210e-01	2.474748796247385144e+03	9.852674345649935717e+00	8.964987726668416812e+00
1.903139975179869159e-01	5.764648643810416615e+03	1.306811917243062782e+00	5.306978972885652013e+01
1.549890135774387168e-01	2.303406818967564050e+03	3.630682934560869768e+00	1.314924448929022027e+01
1.831669255486143566e-01	3.232889032357631095e+03	9.194697016777739762e+00	8.708146835593874258e+00
2.369723270832140294e-01	3.506098645739385120e+03	8.049028761448255409e+00	8.155601153585624985e+00
1.423993135497722273e-01	5.543381974994133998e+03	8.586271797424043228e+00	1.908321756811903214e+01
1.708454048602821018e-01	6.105963230524448591e+02	3.661737648822099178e+00	4.865539510940012136e+00
2.816330407976926908e-01	4.868116446192034346e+03	7.961173403451001107e+00	8.960457945749972453e+00
1.974898410653414538e-01	4.357080168473521553e+03	3.078805168148833205e-01	1.493953563211860569e+02
2.949144451432265113e-01	2.430174583291205636e+03	6.110268256600017267e+00	5.407514021454995934e+00
2.964315077159740408e-01	5.796950678591768337e+03	5.982880386685121010e+00	1.165386986359081511e+01
1.632848027853339712e-01	2.532503700227578065e+02	9.368581358721705499e+00	3.125149646421197414e+00
1.661172637718164313e-01	2.256045130075835004e+03	8.475413073909408013e+00	8.249680458748530398e+00
2.626849653099997406e-01	5.054172236025648999e+03	9.633924871348151342e+00	8.647119445035919227e+00
2.240092836177021152e-01	2.045691763041402282e+03	6.649551714793265234e+00	6.081352221619733989e+00
2.822513758970147113e-01	1.177956216427636718e+03	9.939407440538299277e-01	1.087638923356591292e+01
2.950744267619235250e-01	5.768720782573314864e+03	1.520168811600896674e+00	3.040403544932545898e+01
1.759117628440994285e-01	3.132374468085715762e+03	7.027349460567773320e+00	1.039501917164385247e+01
2.950332438115316203e-01	2.095952336707260656e+03	1.845431792704798069e+00	1.044861511599319392e+01
1.695068302507655722e-01	4.801482368155154290e+03	1.123530747229743332e+00	5.650898750417292860e+01
2.420358301137948698e-01	2.308748182367340178e+03	8.451912582611578628e+00	5.804209669328155741e+00
1.417379694548036029e-01	5.581134942039752787e+03	3.624153880747185141e-01	2.276361420163996172e+02
2.701759516721989884e-01	3.255332109640345152e+03	4.329748172959428487e+00	9.014606328643067101e+00
2.155359857401925039e-01	4.775090024775759616e+02	5.386241961026196456e+00	3.128780244345277683e+00
1.146733195250868170e-01	4.097537355116885010e+03	5.334985593129792036e+00	2.324610173730818730e+01
2.039143235932010523e-01	2.214888525272108836e+03	2.172401527752439776e+00	1.384155808665394893e+01
1.633793606073035698e-01	8.046414903074947915e+02	2.287987239845966858e+00	7.672345769250885184e+00
2.604638258772471460e-01	3.552163820486157420e+03	4.469016720864549264e+00	9.863797233157550082e+00
1.892377062450017466e-01	3.434730778351687945e+02	1.683761035468722023e+00	4.683898172972425833e+00
1.799019674644993516e-01	3.440257230506190353e+03	8.992708826586230941e+00	1.014993309305529401e+01
2.256402186817995648e-01	1.012638039387669437e+03	1.776176083900403269e+00	7.717253623566281640e+00
2.831851677689731783e-01	1.214404556941003420e+03	3.882918544719636600e+00	4.401496180594144825e+00
1.451465802712632869e-01	2.427992700738125677e+03	7.509340132349813679e+00	1.013526454574119562e+01
2.995494131746587740e-01	4.156343273020767811e+03	7.000547032392360203e-01	4.420969480363530835e+01
2.648657941326948428e-01	3.827760118402057742e+03	3.048370700383167264e+00	1.314189884057178936e+01
1.124412738179321192e-01	3.647143656734353044e+03	3.385806277326689262e+00	2.750494841055651207e+01
2.786006091062562806e-01	1.113190592928037177e+03	4.423075587075612880e+00	4.051331169517811581e+00
2.486016720297605509e-01	2.591875402601548103e+03	9.763704495254378557e+00	5.504338385058831662e+00
2.580516964769373200e-01	2.209759048860013081e+03	4.886194896342164640e+00	6.593226486295526101e+00
2.624902676299425419e-01	1.401520926550029344e+03	1.176718547212091126e+00	1.151331934751613950e+01
2.357789699354539137e-01	3.221629437415472694e+03	8.674813000948972785e+00	7.510165256184061278e+00
1.129468939803970895e-01	1.376859060345393573e+03	5.715064355416279440e+00	1.002387233251641696e+01
1.331417235071359895e-01	5.685748226896273536e+02	3.191115746900483163e+00	6.327150953450225046e+00
1.387355098702626743e-01	5.194145438852475536e+02	6.711040504335399781e+00	4.690739141475646079e+00
2.857856319254746813e-01	1.793508350104544206e+03	5.270221831642179389e+00	4.978246085035255675e+00
1.610878582883642773e-01	5.848406098674715395e+03	1.958086765848345401e+00	4.644767068688482681e+01
1.846423872222884288e-01	4.910996091672282091e+03	6.719388383937169529e+00	1.446474166564945563e+01
