# STH Efficiency	Catalyst Concentration (kg/L)	Catalyst Cost ($/kg)	Catalyst Lifetime (years)	H2 Cost
# ['Solar-to-Hydrogen Efficiency', 'STH (%)', 'Value']	['Catalyst', 'Concentration (kg/L)', 'Value']	['Catalyst', 'Cost per kg ($)', 'Value']	['Catalyst', 'Lifetime (years)', 'Value']	
# value	value	value	value	
# [0.02 0.2 ]	[0.001 0.1  ]	[ 100. 6000.]	[ 0.1 10. ]	
1.944210461524722433e-01	3.229256620175560005e-02	5.736275989610102442e+03	2.080832873206308165e+00	2.890364740884254768e+00
4.176906941480357238e-02	5.332455593250419457e-02	5.404723025798995877e+03	4.350068190792190315e+00	8.214887741193820148e+00
6.666116572736545398e-02	3.529093083262202502e-02	4.985167856586247581e+03	7.351268841928355613e+00	3.462424776340090826e+00
1.476331045063921932e-01	6.249876549720589924e-02	5.573033596516842408e+03	2.739167099200597644e+00	4.422937776461485448e+00
1.821713882161408171e-01	8.658431239403364954e-02	1.666332608678739916e+03	9.988947244475129494e+00	1.676271663335779039e+00
1.485644558760521872e-01	6.236024722780484503e-03	5.118601080673873184e+03	4.178580602797647980e-01	2.939884996788091343e+00
5.511270098932691264e-02	8.322600786051664867e-02	3.987354881818153444e+03	1.443204223727483582e+00	1.529537551182220234e+01
1.953107752011942200e-01	9.192111414764361776e-02	3.967458071848344048e+02	2.424046157099823517e+00	1.556423899884612494e+00
1.710572164904428094e-01	5.418429537056690393e-02	2.121936573297886355e+02	7.947426830940572451e+00	1.471828296282836845e+00
4.662591298763108655e-02	5.178340152770417176e-02	2.292361295422613694e+03	5.168687298103705530e+00	4.094598971324143299e+00
5.465319038621038739e-02	7.970983146772141203e-02	2.171599830943261622e+03	8.208403076062198878e+00	3.941063729507473745e+00
5.458314865406212191e-02	4.999133456923818448e-03	3.919530229409508593e+02	8.501047313907770686e+00	2.055711734268422131e+00
5.006120119159669646e-02	7.541651156805610767e-02	2.390924869518933917e+02	3.565223462582258751e+00	2.441936031114265493e+00
1.410231529825884955e-01	4.223863501540324472e-02	3.578222577499390809e+03	1.786557438984304191e+00	3.457659496813037414e+00
1.320990846848812961e-01	9.600143467057410673e-02	5.049530065106859183e+03	9.761524428847054846e-01	1.361680460367256096e+01
1.634950341195806345e-01	7.003854457814634449e-02	1.663975780342734197e+03	7.275464778592662718e+00	1.878354505797739105e+00
5.127905681757234657e-02	1.401850657679619069e-02	3.035803013668014501e+03	1.955891097244825350e+00	3.474562750816701850e+00
1.734838308141264385e-01	4.525141936081706479e-02	1.442237592847062160e+03	4.375947801416324445e+00	1.769247656925593271e+00
7.106255994943791454e-02	6.881707199962945609e-02	2.547626503684145973e+03	1.603970025826415124e+00	6.641130290363153499e+00
8.658113337446443625e-02	3.777285805971311583e-02	1.853998321173873137e+03	7.581757615235650505e+00	2.223917484502409447e+00
5.122113009764835828e-02	5.663201230433580896e-02	2.025813892511159111e+03	1.378959296394566492e+00	7.114153459646470168e+00
1.222038611772869321e-01	2.272156347295706258e-02	5.025632709135896221e+03	3.955059491183155362e+00	2.387207313322207369e+00
1.787447559213547477e-01	2.698607777587034087e-02	2.021734851777977383e+03	4.826816632536260698e+00	1.517234229289503800e+00
1.380124639189646008e-01	1.790688322118846529e-02	3.889716602014600539e+03	4.717982143634968040e+00	1.869696053427478022e+00
9.640238486065716428e-02	7.443041537175548727e-02	1.994951386870021452e+03	8.468834991337713447e+00	2.476377747477231051e+00
1.357945331508823295e-01	3.403748706637966387e-02	3.825055086535383907e+03	9.612094539125116910e+00	1.988448536439121561e+00
1.946171163061262976e-01	7.265988306929878349e-02	5.320040012067425778e+03	6.555455052412412442e+00	2.678327168194109653e+00
1.800560212868470289e-01	4.371474732365550342e-02	4.930490919309775563e+03	6.410460917654027035e+00	2.064054376425468185e+00
4.786427840480018958e-02	6.458603366266690848e-02	5.531449712256303428e+02	7.293135602499312142e+00	2.555628614166404855e+00
1.005777260173881249e-01	7.828991937739969431e-02	3.070971120276668103e+02	8.924268474002891693e+00	1.671251801861463493e+00
4.077506795248846821e-02	6.974468236166951607e-02	5.183320388842956163e+03	2.340183733764177543e+00	1.505218895625249509e+01
1.782657160193272805e-01	1.682334091138996610e-02	9.382502708081624405e+02	8.421433193591552069e+00	1.324569958151136984e+00
1.779682410563358241e-01	9.605477569985147734e-02	4.959847606294339130e+03	2.500287921366519672e-01	3.171834269281165675e+01
1.592511082663616018e-01	2.026047766295901303e-02	5.990415371819986831e+03	5.512438110645907940e+00	2.063873917191252794e+00
1.963760789677634344e-01	9.559744170554490550e-02	4.892717922595528762e+03	4.317892451175105784e+00	3.505744191995403547e+00
1.313730502371983078e-01	6.293743927156489337e-02	3.538909359848623353e+03	7.670038932205283100e-01	8.399698750909847078e+00
1.043746614241328474e-01	7.713363900210386259e-02	1.400451508512221608e+02	8.213854873789465216e+00	1.577948673658118750e+00
8.971985480608551944e-02	8.019820067700496324e-02	1.482007923531949473e+03	5.586428728220482753e-01	8.628679461993906230e+00
1.569310479305292549e-01	7.808441150115606744e-02	1.462535606928753623e+03	5.046489785471829137e+00	2.055188220170288904e+00
1.615536510920064506e-01	7.350455971485349294e-02	5.964009252879303858e+03	4.065120631704907339e+00	3.813282374266607544e+00
4.847194270927707160e-02	3.634340411212668570e-02	1.734685235783718781e+03	8.300446348820452513e+00	2.868089867843369500e+00
3.096522457271537465e-02	5.605088444951582954e-02	4.775329946193826800e+03	8.181938177678851787e+00	7.871821958261673302e+00
