# STH Efficiency	Catalyst Cost	Catalyst Lifetime (years)	H2 Cost
# ['Solar-to-Hydrogen Efficiency', 'STH (%)', 'Value']	['Catalyst', 'Cost per kg ($)', 'Value']	['Catalyst', 'Lifetime (years)', 'Value']	
# value	value	value	
# 20%; 2%	100.0; 6000.0	0.1; 10	
2.612487936640554495e-02	5.933532035657607594e+03	5.867739522616673753e+00	4.722455623945725378e+00
5.467882122669018297e-02	3.504997601864137323e+03	6.958491756389524774e+00	2.465791044200635440e+00
1.852312276048763695e-01	2.631589716015086651e+03	7.770159496897870000e+00	1.366860818775390118e+00
1.980100679052251011e-01	2.842051964313136523e+03	5.511454933632095710e+00	1.372396001405620236e+00
5.829212794486759996e-02	1.098993978913162664e+03	8.169975166292151592e-01	2.757150948595428197e+00
6.646247017129321144e-02	5.347937691780486603e+03	4.319973519681701291e+00	2.529859743221658519e+00
1.277927113435981255e-01	3.974547675309864644e+03	8.573326921533065414e-01	2.648852035685333117e+00
1.597251010563147944e-01	2.866186128743195241e+03	8.715160900447612491e+00	1.561722957991984462e+00
6.553741322171059702e-02	5.225251863875738309e+03	2.012741276871854446e-01	1.351336114029455793e+01
8.280719590455891399e-02	3.718379402502032008e+03	6.199688358964509760e+00	2.052574464425620526e+00
1.417971616132515933e-01	5.702424829111727377e+03	1.452698170972295921e+00	2.397490975534957158e+00
1.087582322708362387e-01	3.781469807462135577e+03	6.471041115100804042e+00	1.764037480300451044e+00
1.020385166488194384e-01	2.506248840765053956e+03	1.530117672601995826e+00	2.078839430461546733e+00
1.099843105113105513e-01	1.242949036731403964e+02	5.997974253709698722e+00	1.525738026736006558e+00
1.769351159115003236e-01	3.192178294533344342e+03	9.625381042929449293e+00	1.367352342015687006e+00
5.755906767791836576e-02	1.364612313355944252e+03	3.174675086862841500e-01	4.264447500313453432e+00
9.209506346497622897e-02	4.738137313163412728e+03	7.257072224826238482e+00	1.910231654569959359e+00
7.206679456452215471e-02	7.411524927651126973e+02	7.702698811950323687e-01	2.206879618092066675e+00
1.443032202817460530e-01	1.434695598565293437e+02	4.701983684510950390e+00	1.467193774121205552e+00
2.336038493907294927e-02	2.438987180190971230e+03	1.383100223705130416e+00	5.677094526462960644e+00
1.952303446581391821e-01	4.743902881771357897e+03	8.713469150005513697e+00	1.435250886922417202e+00
7.383852626461717694e-02	5.704712165523595104e+03	7.765135681814270718e+00	2.252526914049191920e+00
6.596046502456373584e-02	3.031409739211516353e+03	2.729485838286162647e+00	2.420045930398039058e+00
1.652280119337490860e-01	3.467283774331226141e+03	1.178990224093862116e+00	2.005370075592747270e+00
8.195391393368685329e-02	8.845310481922931558e+02	6.030915033367800326e+00	1.809019172592031932e+00
1.923710328865504693e-01	3.835275327199677577e+03	4.306254112005709622e+00	1.465346376027238939e+00
9.088875245330953201e-02	5.552175684326262854e+03	8.175166867815864435e+00	1.951004912738132369e+00
1.637164329912963456e-01	1.211285944031774079e+03	3.316568968357640035e+00	1.511329980122059213e+00
1.561748899937859814e-01	1.928819354192728269e+03	4.708610696318474842e-01	2.293354616614657893e+00
4.137116378341883227e-02	4.997867552456280578e+02	6.904093830419078870e+00	2.402909371431726004e+00
1.591697666986678639e-01	5.636362876616295580e+03	1.026280449046161447e+00	2.596038905128545515e+00
4.342635822904218623e-02	4.449600431009694148e+03	5.578389389649082375e+00	2.963506524431013034e+00
1.251350114634262045e-01	4.169194449252094273e+03	5.873433812851972746e+00	1.758700662507513002e+00
1.696312815086320480e-01	7.137344608402576114e+02	4.032291025542882323e+00	1.470089002946310952e+00
1.454008113862532703e-01	6.157073772963793772e+02	5.300464997441878268e+00	1.494863482878260319e+00
3.310840816752703974e-02	1.955170678282483550e+03	8.354897781095200315e+00	2.993394793183822955e+00
1.187836055940633406e-01	1.460033030843047982e+03	4.624302489497388535e+00	1.593315404896571197e+00
1.670448933198763752e-01	1.405249806909867857e+03	2.840623024154141252e+00	1.542020958384463070e+00
1.495719929393508896e-01	1.595054265770160555e+03	6.135475468888962780e+00	1.519083387857534717e+00
3.284872148300582023e-02	1.496650208888299858e+03	8.370796835523840684e+00	2.906835870831134372e+00
5.999027072253168558e-02	1.054240749044123277e+03	1.733383129727352978e+00	2.195420893821260488e+00
6.189310337818307306e-02	3.145924222917613406e+03	8.720181733687265790e+00	2.147048869630202805e+00
1.368325447557998675e-01	5.765335631309357268e+03	5.615934349748755494e+00	1.790819601261520733e+00
1.977412947035100677e-01	1.586558059109325995e+03	2.730879223335110684e+00	1.365100838549441420e+00
