# PV CAPEX (\$/kW)	Electrolyzer CAPEX (\$/kW)	Electrolyzer Conversion Efficiency (kg $H_{2}$/kWh)	H2 Cost
# ['Direct Capital Costs - PV', 'PV CAPEX ($/kW)', 'Value']	['Direct Capital Costs - Electrolyzer', 'Electrolyzer CAPEX ($/kW)', 'Value']	['Electrolyzer', 'Conversion efficiency (kg H2/kWh)', 'Value']	
# value	value	value	
# [200. 972.]	[200. 730.]	[0.02   0.0285]	
7.738264752369923372e+02	5.198350774074531273e+02	2.589583381379056623e-02	2.423202714822171089e+00
6.043325912289535609e+02	5.296694043216996306e+02	2.046354682596792512e-02	2.618840565263104381e+00
3.269997745581069921e+02	5.345643414314561142e+02	2.447102370071755489e-02	1.571820784194531750e+00
4.488496222862266336e+02	5.816450425206983255e+02	2.456675477625112555e-02	1.911999174271616475e+00
3.883634255627544007e+02	6.959602006527566118e+02	2.043255887993827152e-02	2.337249616247616846e+00
8.244611918710772898e+02	4.491368665001615454e+02	2.846480559867530652e-02	2.213266184118390267e+00
3.432164661958539682e+02	3.485779734051689047e+02	2.288424481129506735e-02	1.417921818235269082e+00
7.133083993075489389e+02	6.784760245454913274e+02	2.840420592095126845e-02	2.299507937720400186e+00
5.375935032005523908e+02	6.607915001687846370e+02	2.817859369707644696e-02	1.948405494214751066e+00
9.263086135214665546e+02	5.847016558296631956e+02	2.226318676511766792e-02	3.303080557795829986e+00
8.139610743458882780e+02	6.955180059112594790e+02	2.793233680772342492e-02	2.560580895868732387e+00
8.508082402923386098e+02	5.031308572392225642e+02	2.509251313298048805e-02	2.645748451599196027e+00
3.829337799754080720e+02	3.648983558912519811e+02	2.111752744493804526e-02	1.667749418023799723e+00
8.952144865018594828e+02	5.223063342012071644e+02	2.013370163788021083e-02	3.449778747840571924e+00
7.585652213127443702e+02	2.451316382841689858e+02	2.614858395467793348e-02	1.978850127279562887e+00
9.467150867920868222e+02	2.417057368878577961e+02	2.713899313123366991e-02	2.287553404277995472e+00
2.297137542258133749e+02	3.804787333373785145e+02	2.355014588976789280e-02	1.161042561896270975e+00
4.967895941271017932e+02	3.517961425119965497e+02	2.242991868835383235e-02	1.831553816541706459e+00
6.213588211751753079e+02	5.453204716584400558e+02	2.346816040156998739e-02	2.351236821943376576e+00
6.321782022306917952e+02	2.301784498576505200e+02	2.559949861227185652e-02	1.725185493147334048e+00
3.915477687160806681e+02	2.198945896105794020e+02	2.656725472433796309e-02	1.146061444328565493e+00
5.802030853699961881e+02	2.670243235622404541e+02	2.188731793020495114e-02	1.944644088716986241e+00
5.540614877682235146e+02	3.470552650744596690e+02	2.117440352042784107e-02	2.080731048521573978e+00
9.379912004358776585e+02	4.086221761204016047e+02	2.186918676430405981e-02	3.093920753758530484e+00
3.926909271818222464e+02	6.511654109625521869e+02	2.825807966823283210e-02	1.645756794036757675e+00
7.948961398505861098e+02	5.255084056547855198e+02	2.796242306284343199e-02	2.295024858311314642e+00
5.428854027064276124e+02	7.131179248245354074e+02	2.286412472276824412e-02	2.493850345302954352e+00
4.054417727122749966e+02	5.165424704849492628e+02	2.095233272788226200e-02	2.008173784564589059e+00
5.437184940190988982e+02	6.869170926084929079e+02	2.325159636700426316e-02	2.412939819583705070e+00
9.643725044189914115e+02	6.405692878964080137e+02	2.321007483858352968e-02	3.349295998901218319e+00
4.673100041614214888e+02	3.826443730758542188e+02	2.738128129246283904e-02	1.486149615665953716e+00
9.412014650901878667e+02	3.092406703112594641e+02	2.141045324917390663e-02	2.996313334528574845e+00
2.147351508625826568e+02	6.863876178477177064e+02	2.243496101070609552e-02	1.685193299764853769e+00
5.653332677872401746e+02	5.719058313379972560e+02	2.510630035454053041e-02	2.114539083130405839e+00
8.389995746339542393e+02	2.385057155990113529e+02	2.786163366975100836e-02	2.009936830615940195e+00
8.513205133517353715e+02	5.436487251612904856e+02	2.753893400714408843e-02	2.468088537649234748e+00
7.076106141414788908e+02	6.513975380033591591e+02	2.588268365638629956e-02	2.470513674129850124e+00
5.530820496317023753e+02	6.341045613296525971e+02	2.144920288172359399e-02	2.547024147802682048e+00
8.956737522858662714e+02	5.579763706716775005e+02	2.355835881112759711e-02	3.008505425869001826e+00
6.723576913702916045e+02	6.172353287122765551e+02	2.460710429933872165e-02	2.466579967499704207e+00
5.349011095144282990e+02	6.922496959932987011e+02	2.580719442466269942e-02	2.164793760509518883e+00
5.041781974007872122e+02	3.763790320303257317e+02	2.316153680789969846e-02	1.831355667892868189e+00
7.967856761844215043e+02	3.135751764210058923e+02	2.589943485397532344e-02	2.177380107348635629e+00
5.716696392576238850e+02	4.916556534795708444e+02	2.175534894063178501e-02	2.316614649198206255e+00
3.397647240584079213e+02	2.652346340447917328e+02	2.699583229263309223e-02	1.083884792903295979e+00
2.620652044520917912e+02	5.717361131098211899e+02	2.734764429625596849e-02	1.327237873569538040e+00
9.097040454228958879e+02	3.968211185709142228e+02	2.603206519224898763e-02	2.525491354523966336e+00
4.301629770462126316e+02	3.458650888747587260e+02	2.085809068799460500e-02	1.780142752250051030e+00
7.680336443560432826e+02	5.824415346147001173e+02	2.441178897516838378e-02	2.650943064739713417e+00
9.447295061508036724e+02	6.662740455417560952e+02	2.382623186101009635e-02	3.257395476062618034e+00
2.157536515413322604e+02	5.669474456276038836e+02	2.095672932804955660e-02	1.594353982270792169e+00
6.962331504150180308e+02	4.341923796873199990e+02	2.720332770344600568e-02	2.032944327159250442e+00
8.178876051991128406e+02	2.277451585020204448e+02	2.420780642661928689e-02	2.245225857392864288e+00
